,date,S154_C_FLOW_cmd
2392,1996-07-21,0.0
2393,1996-07-22,0.0
2394,1996-07-23,0.0
2395,1996-07-24,0.0
2396,1996-07-25,0.0
2397,1996-07-26,0.0
2398,1996-07-27,0.0
2399,1996-07-28,0.0
2400,1996-07-29,0.0
2401,1996-07-30,0.0
2402,1996-07-31,0.0
2403,1996-08-01,0.0
2404,1996-08-02,0.0
2405,1996-08-03,0.0
2406,1996-08-04,0.0
2407,1996-08-05,0.0
2408,1996-08-06,0.0
2409,1996-08-07,0.0
2410,1996-08-08,0.0
2411,1996-08-09,0.0
2412,1996-08-10,0.0
2413,1996-08-11,0.0
2414,1996-08-12,0.0
2415,1996-08-13,0.0
2416,1996-08-14,0.0
2417,1996-08-15,0.0
2418,1996-08-16,0.0
2419,1996-08-17,0.0
2420,1996-08-18,0.0
2421,1996-08-19,0.0
2422,1996-08-20,0.0
2423,1996-08-21,0.0
2424,1996-08-22,0.0
2425,1996-08-23,0.0
2426,1996-08-24,0.0
2427,1996-08-25,0.0
2428,1996-08-26,0.0
2429,1996-08-27,0.0
2430,1996-08-28,0.0
2431,1996-08-29,0.0
2432,1996-08-30,0.0
2433,1996-08-31,0.0
2434,1996-09-01,0.0
2435,1996-09-02,0.0
2436,1996-09-03,0.0
2437,1996-09-04,0.0
2438,1996-09-05,0.0
2439,1996-09-06,0.0
2440,1996-09-07,0.0
2441,1996-09-08,0.0
2442,1996-09-09,0.0
2443,1996-09-10,0.0
2444,1996-09-11,0.0
2445,1996-09-12,0.0
2446,1996-09-13,0.0
2447,1996-09-14,0.0
2448,1996-09-15,0.0
2449,1996-09-16,0.0
2450,1996-09-17,0.0
2451,1996-09-18,0.0
2452,1996-09-19,0.0
2453,1996-09-20,0.0
2454,1996-09-21,0.0
2455,1996-09-22,0.0
2456,1996-09-23,0.0
2457,1996-09-24,0.0
2458,1996-09-25,0.0
2459,1996-09-26,0.0
2460,1996-09-27,978.630218496
2461,1996-09-28,0.0
2462,1996-09-29,0.0
2463,1996-09-30,0.0
2464,1996-10-01,0.0
2465,1996-10-02,0.0
2466,1996-10-03,0.0
2467,1996-10-04,0.0
2468,1996-10-05,0.0
2469,1996-10-06,0.0
2470,1996-10-07,0.0
2471,1996-10-08,0.0
2472,1996-10-09,0.0
2473,1996-10-10,0.0
2474,1996-10-11,0.0
2475,1996-10-12,0.0
2476,1996-10-13,0.0
2477,1996-10-14,0.0
2478,1996-10-15,0.0
2479,1996-10-16,0.0
2480,1996-10-17,0.0
2481,1996-10-18,0.0
2482,1996-10-19,0.0
2483,1996-10-20,0.0
2484,1996-10-21,0.0
2485,1996-10-22,0.0
2486,1996-10-23,0.0
2487,1996-10-24,0.0
2488,1996-10-25,0.0
2489,1996-10-26,0.0
2490,1996-10-27,0.0
2491,1996-10-28,0.0
2492,1996-10-29,0.0
2493,1996-10-30,0.0
2494,1996-10-31,0.0
2495,1996-11-01,0.0
2496,1996-11-02,0.0
2497,1996-11-03,0.0
2498,1996-11-04,0.0
2499,1996-11-05,0.0
2500,1996-11-06,0.0
2501,1996-11-07,0.0
2502,1996-11-08,0.0
2503,1996-11-09,0.0
2504,1996-11-10,0.0
2505,1996-11-11,0.0
2506,1996-11-12,0.0
2507,1996-11-13,0.0
2508,1996-11-14,0.0
2509,1996-11-15,0.0
2510,1996-11-16,0.0
2511,1996-11-17,0.0
2512,1996-11-18,0.0
2513,1996-11-19,0.0
2514,1996-11-20,0.0
2515,1996-11-21,0.0
2516,1996-11-22,0.0
2517,1996-11-23,0.0
2518,1996-11-24,0.0
2519,1996-11-25,0.0
2520,1996-11-26,0.0
2521,1996-11-27,0.0
2522,1996-11-28,0.0
2523,1996-11-29,0.0
2524,1996-11-30,0.0
2525,1996-12-01,0.0
2526,1996-12-02,0.0
2527,1996-12-03,0.0
2528,1996-12-04,0.0
2529,1996-12-05,48.9315109248
2530,1996-12-06,0.0
2531,1996-12-07,0.0
2532,1996-12-08,0.0
2533,1996-12-09,0.0
2534,1996-12-10,0.0
2535,1996-12-11,0.0
2536,1996-12-12,0.0
2537,1996-12-13,0.0
2538,1996-12-14,0.0
2539,1996-12-15,0.0
2540,1996-12-16,36772.0304599872
2541,1996-12-17,63268.4436257664
2542,1996-12-18,68357.3207619456
2543,1996-12-19,47267.8395533568
2544,1996-12-20,28796.1941792448
2545,1996-12-21,0.0
2546,1996-12-22,0.0
2547,1996-12-23,6043.0415992128
2548,1996-12-24,0.0
2549,1996-12-25,0.0
2550,1996-12-26,15291.097164
2551,1996-12-27,0.0
2552,1996-12-28,0.0
2553,1996-12-29,0.0
2554,1996-12-30,0.0
2555,1996-12-31,0.0
2556,1997-01-01,0.0
2557,1997-01-02,0.0
2558,1997-01-03,0.0
2559,1997-01-04,0.0
2560,1997-01-05,0.0
2561,1997-01-06,0.0
2562,1997-01-07,0.0
2563,1997-01-08,0.0
2564,1997-01-09,4746.3565597056
2565,1997-01-10,0.0
2566,1997-01-11,0.0
2567,1997-01-12,0.0
2568,1997-01-13,0.0
2569,1997-01-14,0.0
2570,1997-01-15,0.0
2571,1997-01-16,0.0
2572,1997-01-17,0.0
2573,1997-01-18,0.0
2574,1997-01-19,0.0
2575,1997-01-20,0.0
2576,1997-01-21,0.0
2577,1997-01-22,0.0
2578,1997-01-23,0.0
2579,1997-01-24,0.0
2580,1997-01-25,0.0
2581,1997-01-26,0.0
2582,1997-01-27,0.0
2583,1997-01-28,0.0
2584,1997-01-29,3669.86331936
2585,1997-01-30,0.0
2586,1997-01-31,0.0
2587,1997-02-01,0.0
2588,1997-02-02,0.0
2589,1997-02-03,0.0
2590,1997-02-04,0.0
2591,1997-02-05,0.0
2592,1997-02-06,0.0
2593,1997-02-07,0.0
2594,1997-02-08,0.0
2595,1997-02-09,0.0
2596,1997-02-10,0.0
2597,1997-02-11,0.0
2598,1997-02-12,0.0
2599,1997-02-13,0.0
2600,1997-02-14,0.0
2601,1997-02-15,0.0
2602,1997-02-16,0.0
2603,1997-02-17,0.0
2604,1997-02-18,0.0
2605,1997-02-19,0.0
2606,1997-02-20,0.0
2607,1997-02-21,0.0
2608,1997-02-22,0.0
2609,1997-02-23,0.0
2610,1997-02-24,0.0
2611,1997-02-25,0.0
2612,1997-02-26,0.0
2613,1997-02-27,0.0
2614,1997-02-28,0.0
2615,1997-03-01,0.0
2616,1997-03-02,0.0
2617,1997-03-03,0.0
2618,1997-03-04,0.0
2619,1997-03-05,0.0
2620,1997-03-06,0.0
2621,1997-03-07,0.0
2622,1997-03-08,0.0
2623,1997-03-09,0.0
2624,1997-03-10,0.0
2625,1997-03-11,0.0
2626,1997-03-12,0.0
2627,1997-03-13,0.0
2628,1997-03-14,0.0
2629,1997-03-15,0.0
2630,1997-03-16,0.0
2631,1997-03-17,0.0
2632,1997-03-18,0.0
2633,1997-03-19,0.0
2634,1997-03-20,0.0
2635,1997-03-21,0.0
2636,1997-03-22,0.0
2637,1997-03-23,0.0
2638,1997-03-24,0.0
2639,1997-03-25,0.0
2640,1997-03-26,0.0
2641,1997-03-27,2886.9591445632
2642,1997-03-28,0.0
2643,1997-03-29,0.0
2644,1997-03-30,0.0
2645,1997-03-31,0.0
2646,1997-04-01,0.0
2647,1997-04-02,0.0
2648,1997-04-03,0.0
2649,1997-04-04,0.0
2650,1997-04-05,0.0
2651,1997-04-06,0.0
2652,1997-04-07,0.0
2653,1997-04-08,0.0
2654,1997-04-09,0.0
2655,1997-04-10,0.0
2656,1997-04-11,0.0
2657,1997-04-12,0.0
2658,1997-04-13,0.0
2659,1997-04-14,0.0
2660,1997-04-15,0.0
2661,1997-04-16,0.0
2662,1997-04-17,0.0
2663,1997-04-18,0.0
2664,1997-04-19,0.0
2665,1997-04-20,0.0
2666,1997-04-21,0.0
2667,1997-04-22,171.2602882368
2668,1997-04-23,0.0
2669,1997-04-24,0.0
2670,1997-04-25,0.0
2671,1997-04-26,0.0
2672,1997-04-27,0.0
2673,1997-04-28,0.0
2674,1997-04-29,0.0
2675,1997-04-30,0.0
2676,1997-05-01,0.0
2677,1997-05-02,0.0
2678,1997-05-03,0.0
2679,1997-05-04,0.0
2680,1997-05-05,0.0
2681,1997-05-06,0.0
2682,1997-05-07,0.0
2683,1997-05-08,0.0
2684,1997-05-09,0.0
2685,1997-05-10,0.0
2686,1997-05-11,0.0
2687,1997-05-12,220.1917991616
2688,1997-05-13,0.0
2689,1997-05-14,0.0
2690,1997-05-15,0.0
2691,1997-05-16,0.0
2692,1997-05-17,0.0
2693,1997-05-18,0.0
2694,1997-05-19,0.0
2695,1997-05-20,0.0
2696,1997-05-21,0.0
2697,1997-05-22,0.0
2698,1997-05-23,0.0
2699,1997-05-24,0.0
2700,1997-05-25,0.0
2701,1997-05-26,0.0
2702,1997-05-27,0.0
2703,1997-05-28,0.0
2704,1997-05-29,0.0
2705,1997-05-30,0.0
2706,1997-05-31,0.0
2707,1997-06-01,0.0
2708,1997-06-02,0.0
2709,1997-06-03,0.0
2710,1997-06-04,0.0
2711,1997-06-05,0.0
2712,1997-06-06,0.0
2713,1997-06-07,0.0
2714,1997-06-08,0.0
2715,1997-06-09,0.0
2716,1997-06-10,0.0
2717,1997-06-11,0.0
2718,1997-06-12,18887.5632169728
2719,1997-06-13,24221.097907776
2720,1997-06-14,24196.6321523136
2721,1997-06-15,107184.474680774
2722,1997-06-16,24710.413017024
2723,1997-06-17,25322.056903584
2724,1997-06-18,94486.7475957888
2725,1997-06-19,24245.5636632384
2726,1997-06-20,24270.0294187008
2727,1997-06-21,24270.0294187008
2728,1997-06-22,24318.9609296256
2729,1997-06-23,24270.0294187008
2730,1997-06-24,24245.5636632384
2731,1997-06-25,24074.3033750016
2732,1997-06-26,23976.440353152
2733,1997-06-27,23805.1800649152
2734,1997-06-28,23609.454021216
2735,1997-06-29,23438.1937329792
2736,1997-06-30,21970.2484052352
2737,1997-07-01,23218.0019338176
2738,1997-07-02,6116.4388656
2739,1997-07-03,0.0
2740,1997-07-04,0.0
2741,1997-07-05,0.0
2742,1997-07-06,0.0
2743,1997-07-07,0.0
2744,1997-07-08,0.0
2745,1997-07-09,0.0
2746,1997-07-10,0.0
2747,1997-07-11,0.0
2748,1997-07-12,73299.4033653504
2749,1997-07-13,24367.8924405504
2750,1997-07-14,24637.0157506368
2751,1997-07-15,24710.413017024
2752,1997-07-16,24637.0157506368
2753,1997-07-17,24612.5499951744
2754,1997-07-18,24514.6869733248
2755,1997-07-19,24416.8239514752
2756,1997-07-20,24808.2760388736
2757,1997-07-21,105692.063597568
2758,1997-07-22,24318.9609296256
2759,1997-07-23,24588.084239712
2760,1997-07-24,24759.3445279488
2761,1997-07-25,24979.5363271104
2762,1997-07-26,25052.9335934976
2763,1997-07-27,25101.8651044224
2764,1997-07-28,96664.1998319424
2765,1997-07-29,23682.8512876032
2766,1997-07-30,23756.2485539904
2767,1997-07-31,23805.1800649152
2768,1997-08-01,23731.782798528
2769,1997-08-02,23780.7143094528
2770,1997-08-03,24000.9061086144
2771,1997-08-04,24196.6321523136
2772,1997-08-05,25737.9747464448
2773,1997-08-06,24906.1390607232
2774,1997-08-07,63586.4984467776
2775,1997-08-08,44552.1406970304
2776,1997-08-09,234920.183949965
2777,1997-08-10,469620.176100768
2778,1997-08-11,384748.470401702
2779,1997-08-12,269759.419728422
2780,1997-08-13,202233.934652198
2781,1997-08-14,152372.725019827
2782,1997-08-15,104346.447047136
2783,1997-08-16,102022.200278208
2784,1997-08-17,81373.1026679424
2785,1997-08-18,114768.858874118
2786,1997-08-19,106107.981440429
2787,1997-08-20,22753.152580032
2788,1997-08-21,105251.679999245
2789,1997-08-22,22239.3717153216
2790,1997-08-23,22948.8786237312
2791,1997-08-24,110658.611956435
2792,1997-08-25,128396.284666675
2793,1997-08-26,123600.996596045
2794,1997-08-27,120714.037451482
2795,1997-08-28,119197.160612813
2796,1997-08-29,20722.4948766528
2797,1997-08-30,109190.666628691
2798,1997-08-31,107453.597990861
2799,1997-09-01,22386.166248096
2800,1997-09-02,92578.4186697216
2801,1997-09-03,33958.4685818112
2802,1997-09-04,123821.188395206
2803,1997-09-05,160079.437990483
2804,1997-09-06,150635.656381997
2805,1997-09-07,130059.956038118
2806,1997-09-08,122646.832133011
2807,1997-09-09,111417.05037577
2808,1997-09-10,89936.1170797824
2809,1997-09-11,35230.687865856
2810,1997-09-12,97153.5149411904
2811,1997-09-13,121350.147093504
2812,1997-09-14,121007.62651703
2813,1997-09-15,103343.351073178
2814,1997-09-16,85018.50023184
2815,1997-09-17,91746.582984
2816,1997-09-18,97349.2409848896
2817,1997-09-19,111417.05037577
2818,1997-09-20,162330.287493024
2819,1997-09-21,33615.9480053376
2820,1997-09-22,76895.8694183232
2821,1997-09-23,81960.28079904
2822,1997-09-24,86339.6510268096
2823,1997-09-25,2055.1234588416
2824,1997-09-26,90107.3773680192
2825,1997-09-27,195872.838231974
2826,1997-09-28,384454.881336154
2827,1997-09-29,330410.027519712
2828,1997-09-30,261734.651936755
2829,1997-10-01,284585.667538637
2830,1997-10-02,226479.498315437
2831,1997-10-03,179847.768404102
2832,1997-10-04,188728.837636954
2833,1997-10-05,181071.056177222
2834,1997-10-06,150268.670050061
2835,1997-10-07,227580.457311245
2836,1997-10-08,64858.7177308224
2837,1997-10-09,82743.1849738368
2838,1997-10-10,117313.297442208
2839,1997-10-11,79317.9792091008
2840,1997-10-12,53677.8674845056
2841,1997-10-13,104175.186758899
2842,1997-10-14,26325.1528775424
2843,1997-10-15,22435.0977590208
2844,1997-10-16,103367.81682864
2845,1997-10-17,21774.522361536
2846,1997-10-18,22337.2347371712
2847,1997-10-19,103661.405894189
2848,1997-10-20,21798.9881169984
2849,1997-10-21,22239.3717153216
2850,1997-10-22,22557.4265363328
2851,1997-10-23,22948.8786237312
2852,1997-10-24,94706.9393949504
2853,1997-10-25,23364.796466592
2854,1997-10-26,50032.469920608
2855,1997-10-27,22190.4402043968
2856,1997-10-28,23413.7279775168
2857,1997-10-29,22851.0156018816
2858,1997-10-30,22924.4128682688
2859,1997-10-31,23071.2074010432
2860,1997-11-01,73152.608832576
2861,1997-11-02,54265.0456156032
2862,1997-11-03,32514.9890095296
2863,1997-11-04,22606.3580472576
2864,1997-11-05,22924.4128682688
2865,1997-11-06,68455.1837837952
2866,1997-11-07,26423.015899392
2867,1997-11-08,23340.3307111296
2868,1997-11-09,23291.3992002048
2869,1997-11-10,23218.0019338176
2870,1997-11-11,23266.9334447424
2871,1997-11-12,24123.2348859264
2872,1997-11-13,23560.5225102912
2873,1997-11-14,23046.7416455808
2874,1997-11-15,97104.5834302656
2875,1997-11-16,22679.7553136448
2876,1997-11-17,24123.2348859264
2877,1997-11-18,23976.440353152
2878,1997-11-19,22312.7689817088
2879,1997-11-20,22263.837470784
2880,1997-11-21,22312.7689817088
2881,1997-11-22,22435.0977590208
2882,1997-11-23,95294.117526048
2883,1997-11-24,21970.2484052352
2884,1997-11-25,30239.6737515264
2885,1997-11-26,22361.7004926336
2886,1997-11-27,22557.4265363328
2887,1997-11-28,22557.4265363328
2888,1997-11-29,52527.9769777728
2889,1997-11-30,245758.513619808
2890,1997-12-01,49959.0726542208
2891,1997-12-02,21236.2757413632
2892,1997-12-03,21162.878474976
2893,1997-12-04,21260.7414968256
2894,1997-12-05,21970.2484052352
2895,1997-12-06,84749.3769217536
2896,1997-12-07,21285.207252288
2897,1997-12-08,23266.9334447424
2898,1997-12-09,23487.125243904
2899,1997-12-10,68039.2659409344
2900,1997-12-11,176422.562639366
2901,1997-12-12,307852.600983379
2902,1997-12-13,209353.469491757
2903,1997-12-14,488605.60233959
2904,1997-12-15,623093.860116403
2905,1997-12-16,411832.061698579
2906,1997-12-17,380075.511108384
2907,1997-12-18,433557.65254919
2908,1997-12-19,317076.190792704
2909,1997-12-20,256645.774800576
2910,1997-12-21,97618.364294976
2911,1997-12-22,100701.049483238
2912,1997-12-23,50766.44258448
2913,1997-12-24,47659.2916407552
2914,1997-12-25,88933.021105824
2915,1997-12-26,150244.204294598
2916,1997-12-27,50252.6617197696
2917,1997-12-28,199567.167306797
2918,1997-12-29,196337.68758576
2919,1997-12-30,190319.11174201
2920,1997-12-31,136396.58670288
2921,1998-01-01,143369.327009664
2922,1998-01-02,82889.9795066112
2923,1998-01-03,101386.090636186
2924,1998-01-04,113203.050524525
2925,1998-01-05,64711.923198048
2926,1998-01-06,114499.735564032
2927,1998-01-07,113227.516279987
2928,1998-01-08,87709.733332704
2929,1998-01-09,178648.946386445
2930,1998-01-10,224938.155721306
2931,1998-01-11,137913.463541549
2932,1998-01-12,78804.1983443904
2933,1998-01-13,95930.2271680704
2934,1998-01-14,87465.07577808
2935,1998-01-15,121521.407381741
2936,1998-01-16,264841.80288048
2937,1998-01-17,251923.883996333
2938,1998-01-18,212460.620435482
2939,1998-01-19,185670.618204154
2940,1998-01-20,218259.00448007
2941,1998-01-21,194722.947725242
2942,1998-01-22,169963.603197293
2943,1998-01-23,169718.945642669
2944,1998-01-24,170624.178594778
2945,1998-01-25,175297.137888096
2946,1998-01-26,168936.041467872
2947,1998-01-27,159198.670793837
2948,1998-01-28,139821.792467616
2949,1998-01-29,115160.310961517
2950,1998-01-30,102780.638697542
2951,1998-01-31,102413.652365606
2952,1998-02-01,94266.5557966272
2953,1998-02-02,86413.0482931968
2954,1998-02-03,87783.1305990912
2955,1998-02-04,162036.698427475
2956,1998-02-05,169351.959310733
2957,1998-02-06,162183.49296025
2958,1998-02-07,247887.034345037
2959,1998-02-08,238638.97878025
2960,1998-02-09,191175.413183194
2961,1998-02-10,202282.866163123
2962,1998-02-11,196851.46845047
2963,1998-02-12,166611.794698944
2964,1998-02-13,173339.877451104
2965,1998-02-14,143491.655786976
2966,1998-02-15,123527.599329658
2967,1998-02-16,318788.793675072
2968,1998-02-17,368234.085464582
2969,1998-02-18,360576.304004851
2970,1998-02-19,283435.777031904
2971,1998-02-20,304011.477375782
2972,1998-02-21,250480.404424051
2973,1998-02-22,248082.760388736
2974,1998-02-23,242871.554475245
2975,1998-02-24,199102.317953011
2976,1998-02-25,150513.327604685
2977,1998-02-26,185719.549715078
2978,1998-02-27,146427.546442464
2979,1998-02-28,123380.804796883
2980,1998-03-01,122475.571844774
2981,1998-03-02,145497.847734893
2982,1998-03-03,128469.681933062
2983,1998-03-04,94217.6242857024
2984,1998-03-05,84186.6645461184
2985,1998-03-06,115184.776716979
2986,1998-03-07,88419.2402411136
2987,1998-03-08,64051.3478005632
2988,1998-03-09,108383.296698432
2989,1998-03-10,112591.406637965
2990,1998-03-11,85776.9386511744
2991,1998-03-12,77409.6502830336
2992,1998-03-13,77116.0612174848
2993,1998-03-14,71170.8826401216
2994,1998-03-15,64149.2108224128
2995,1998-03-16,58008.3062013504
2996,1998-03-17,56246.7718080576
2997,1998-03-18,54925.621013088
2998,1998-03-19,115992.146647238
2999,1998-03-20,450120.968997235
3000,1998-03-21,370289.208923424
3001,1998-03-22,298702.408440442
3002,1998-03-23,285980.215599994
3003,1998-03-24,258309.446172019
3004,1998-03-25,242675.828431546
3005,1998-03-26,201769.085298413
3006,1998-03-27,159736.91741401
3007,1998-03-28,174807.822778848
3008,1998-03-29,118952.503058189
3009,1998-03-30,129448.312151558
3010,1998-03-31,113080.721747213
3011,1998-04-01,81373.1026679424
3012,1998-04-02,153865.136103034
3013,1998-04-03,7804.5759925056
3014,1998-04-04,73617.4581863616
3015,1998-04-05,70045.4578888512
3016,1998-04-06,68553.0468056448
3017,1998-04-07,70706.033286336
3018,1998-04-08,50252.6617197696
3019,1998-04-09,51524.8810038144
3020,1998-04-10,38166.578521344
3021,1998-04-11,8611.9459227648
3022,1998-04-12,46631.7299113344
3023,1998-04-13,36453.975638976
3024,1998-04-14,0.0
3025,1998-04-15,39683.4553600128
3026,1998-04-16,0.0
3027,1998-04-17,0.0
3028,1998-04-18,0.0
3029,1998-04-19,0.0
3030,1998-04-20,0.0
3031,1998-04-21,92333.7611150976
3032,1998-04-22,0.0
3033,1998-04-23,104395.378558061
3034,1998-04-24,50301.5932306944
3035,1998-04-25,0.0
3036,1998-04-26,0.0
3037,1998-04-27,0.0
3038,1998-04-28,0.0
3039,1998-04-29,0.0
3040,1998-04-30,0.0
3041,1998-05-01,0.0
3042,1998-05-02,0.0
3043,1998-05-03,0.0
3044,1998-05-04,0.0
3045,1998-05-05,0.0
3046,1998-05-06,0.0
3047,1998-05-07,0.0
3048,1998-05-08,0.0
3049,1998-05-09,0.0
3050,1998-05-10,0.0
3051,1998-05-11,0.0
3052,1998-05-12,0.0
3053,1998-05-13,0.0
3054,1998-05-14,0.0
3055,1998-05-15,0.0
3056,1998-05-16,0.0
3057,1998-05-17,0.0
3058,1998-05-18,0.0
3059,1998-05-19,342.5205764736
3060,1998-05-20,0.0
3061,1998-05-21,0.0
3062,1998-05-22,0.0
3063,1998-05-23,0.0
3064,1998-05-24,0.0
3065,1998-05-25,0.0
3066,1998-05-26,0.0
3067,1998-05-27,0.0
3068,1998-05-28,0.0
3069,1998-05-29,0.0
3070,1998-05-30,0.0
3071,1998-05-31,0.0
3072,1998-06-01,0.0
3073,1998-06-02,0.0
3074,1998-06-03,0.0
3075,1998-06-04,0.0
3076,1998-06-05,0.0
3077,1998-06-06,0.0
3078,1998-06-07,0.0
3079,1998-06-08,0.0
3080,1998-06-09,0.0
3081,1998-06-10,0.0
3082,1998-06-11,0.0
3083,1998-06-12,0.0
3084,1998-06-13,0.0
3085,1998-06-14,0.0
3086,1998-06-15,0.0
3087,1998-06-16,0.0
3088,1998-06-17,0.0
3089,1998-06-18,0.0
3090,1998-06-19,0.0
3091,1998-06-20,0.0
3092,1998-06-21,0.0
3093,1998-06-22,0.0
3094,1998-06-23,366.986331936
3095,1998-06-24,0.0
3096,1998-06-25,0.0
3097,1998-06-26,0.0
3098,1998-06-27,0.0
3099,1998-06-28,0.0
3100,1998-06-29,0.0
3101,1998-06-30,0.0
3102,1998-07-01,0.0
3103,1998-07-02,0.0
3104,1998-07-03,0.0
3105,1998-07-04,0.0
3106,1998-07-05,0.0
3107,1998-07-06,0.0
3108,1998-07-07,0.0
3109,1998-07-08,0.0
3110,1998-07-09,0.0
3111,1998-07-10,0.0
3112,1998-07-11,0.0
3113,1998-07-12,0.0
3114,1998-07-13,244.657554624
3115,1998-07-14,0.0
3116,1998-07-15,0.0
3117,1998-07-16,0.0
3118,1998-07-17,0.0
3119,1998-07-18,0.0
3120,1998-07-19,0.0
3121,1998-07-20,0.0
3122,1998-07-21,0.0
3123,1998-07-22,0.0
3124,1998-07-23,0.0
3125,1998-07-24,0.0
3126,1998-07-25,0.0
3127,1998-07-26,0.0
3128,1998-07-27,0.0
3129,1998-07-28,0.0
3130,1998-07-29,0.0
3131,1998-07-30,0.0
3132,1998-07-31,0.0
3133,1998-08-01,0.0
3134,1998-08-02,0.0
3135,1998-08-03,0.0
3136,1998-08-04,0.0
3137,1998-08-05,0.0
3138,1998-08-06,0.0
3139,1998-08-07,0.0
3140,1998-08-08,0.0
3141,1998-08-09,0.0
3142,1998-08-10,807.3699302592
3143,1998-08-11,244.657554624
3144,1998-08-12,0.0
3145,1998-08-13,0.0
3146,1998-08-14,30484.3313061504
3147,1998-08-15,192814.618799174
3148,1998-08-16,81495.4314452544
3149,1998-08-17,184520.727697421
3150,1998-08-18,171.2602882368
3151,1998-08-19,139870.723978541
3152,1998-08-20,95098.3914823488
3153,1998-08-21,132139.545252422
3154,1998-08-22,209157.743448058
3155,1998-08-23,224277.580323821
3156,1998-08-24,107942.913100109
3157,1998-08-25,154158.725168582
3158,1998-08-26,79978.5546065856
3159,1998-08-27,69066.8276703552
3160,1998-08-28,51524.8810038144
3161,1998-08-29,125827.380343123
3162,1998-08-30,0.0
3163,1998-08-31,0.0
3164,1998-09-01,0.0
3165,1998-09-02,114548.667074957
3166,1998-09-03,0.0
3167,1998-09-04,0.0
3168,1998-09-05,0.0
3169,1998-09-06,0.0
3170,1998-09-07,0.0
3171,1998-09-08,0.0
3172,1998-09-09,0.0
3173,1998-09-10,0.0
3174,1998-09-11,0.0
3175,1998-09-12,0.0
3176,1998-09-13,0.0
3177,1998-09-14,0.0
3178,1998-09-15,0.0
3179,1998-09-16,0.0
3180,1998-09-17,0.0
3181,1998-09-18,0.0
3182,1998-09-19,0.0
3183,1998-09-20,131185.380789389
3184,1998-09-21,0.0
3185,1998-09-22,114548.667074957
3186,1998-09-23,0.0
3187,1998-09-24,0.0
3188,1998-09-25,55341.5388559488
3189,1998-09-26,81886.8835326528
3190,1998-09-27,193132.673620186
3191,1998-09-28,177205.466814163
3192,1998-09-29,30435.3997952256
3193,1998-09-30,294910.21634377
3194,1998-10-01,28160.0845372224
3195,1998-10-02,112126.557284179
3196,1998-10-03,0.0
3197,1998-10-04,0.0
3198,1998-10-05,0.0
3199,1998-10-06,0.0
3200,1998-10-07,0.0
3201,1998-10-08,87783.1305990912
3202,1998-10-09,14434.795722816
3203,1998-10-10,0.0
3204,1998-10-11,0.0
3205,1998-10-12,94829.2681722624
3206,1998-10-13,0.0
3207,1998-10-14,0.0
3208,1998-10-15,0.0
3209,1998-10-16,0.0
3210,1998-10-17,83110.1713057728
3211,1998-10-18,0.0
3212,1998-10-19,0.0
3213,1998-10-20,0.0
3214,1998-10-21,0.0
3215,1998-10-22,0.0
3216,1998-10-23,0.0
3217,1998-10-24,0.0
3218,1998-10-25,0.0
3219,1998-10-26,4159.178428608
3220,1998-10-27,0.0
3221,1998-10-28,0.0
3222,1998-10-29,0.0
3223,1998-10-30,0.0
3224,1998-10-31,0.0
3225,1998-11-01,0.0
3226,1998-11-02,0.0
3227,1998-11-03,0.0
3228,1998-11-04,0.0
3229,1998-11-05,287815.147259674
3230,1998-11-06,361041.153358637
3231,1998-11-07,126463.489985146
3232,1998-11-08,189976.591165536
3233,1998-11-09,82938.911017536
3234,1998-11-10,111979.762751405
3235,1998-11-11,109900.173537101
3236,1998-11-12,0.0
3237,1998-11-13,0.0
3238,1998-11-14,151222.834513094
3239,1998-11-15,31683.153323808
3240,1998-11-16,0.0
3241,1998-11-17,0.0
3242,1998-11-18,0.0
3243,1998-11-19,104003.926470662
3244,1998-11-20,66033.0739930176
3245,1998-11-21,0.0
3246,1998-11-22,0.0
3247,1998-11-23,0.0
3248,1998-11-24,0.0
3249,1998-11-25,0.0
3250,1998-11-26,0.0
3251,1998-11-27,35304.0851322432
3252,1998-11-28,110511.817423661
3253,1998-11-29,0.0
3254,1998-11-30,0.0
3255,1998-12-01,0.0
3256,1998-12-02,0.0
3257,1998-12-03,0.0
3258,1998-12-04,0.0
3259,1998-12-05,0.0
3260,1998-12-06,0.0
3261,1998-12-07,0.0
3262,1998-12-08,0.0
3263,1998-12-09,0.0
3264,1998-12-10,0.0
3265,1998-12-11,0.0
3266,1998-12-12,0.0
3267,1998-12-13,0.0
3268,1998-12-14,0.0
3269,1998-12-15,0.0
3270,1998-12-16,0.0
3271,1998-12-17,0.0
3272,1998-12-18,0.0
3273,1998-12-19,0.0
3274,1998-12-20,0.0
3275,1998-12-21,1859.3974151424
3276,1998-12-22,0.0
3277,1998-12-23,0.0
3278,1998-12-24,0.0
3279,1998-12-25,0.0
3280,1998-12-26,0.0
3281,1998-12-27,0.0
3282,1998-12-28,0.0
3283,1998-12-29,0.0
3284,1998-12-30,0.0
3285,1998-12-31,0.0
3286,1999-01-01,0.0
3287,1999-01-02,0.0
3288,1999-01-03,0.0
3289,1999-01-04,0.0
3290,1999-01-05,0.0
3291,1999-01-06,0.0
3292,1999-01-07,0.0
3293,1999-01-08,0.0
3294,1999-01-09,0.0
3295,1999-01-10,0.0
3296,1999-01-11,0.0
3297,1999-01-12,0.0
3298,1999-01-13,0.0
3299,1999-01-14,0.0
3300,1999-01-15,0.0
